Time,B1_id,B1_pop,B1_speed,B1_reward,B2_id,B2_pop,B2_speed,B2_reward,comp1_pop,comp2_pop,comp3_pop,comp4_pop,chem1_pop,chem2_pop,time_till_eat,exploration,reward
27,2,0.012877257230160137,0.9761013425663848,0.00012427703190382063,1,0.012877257230160137,1,0.00012427703190382063,0,0,100,100,0.0001300732564075194,0.0005202298762099707,0,0,0,3,0.9801,0.03389803762393285
28,2,0.013002713327386305,0.9759712693099772,0.00012545609722616757,1,0.013002713327386305,1,0.00012545609722616757,0,0,100,100,0.00026135499911180126,0.00039528369858368885,0,0,0,2,0.9801,0.03389803762393285
29,2,0.013129359049582684,0.9757099143108654,0.00012664572219637897,1,0.013129359049582684,1,0.00012664572219637897,0,0,100,100,0.0002652007309827717,0.00039783360847331736,0,0,0,1,0.9801,0.03389803762393285
30,2,0.013257205038697453,0.9754447135798826,0.00012784598911476895,1,0.013257205038697453,1,0.00012784598911476895,0,0,100,100,0.00013522405769680223,0.0005342665376326313,0,0,0,0,0.9801,0.03389803762393285
31,2,0.013386262019375665,0.9753094895221858,0.0001290569806782129,1,0.013386262019375665,1,0.0001290569806782129,0,0,200,100,0.00013521486077072467,0.000540793146151353,0,0,0,9,0.9702989999999999,0.03734254504647092
32,2,0.013516540799352394,0.975174274661415,0.00013027877997672833,1,0.013516540799352394,1,0.00013027877997672833,0,0,200,100,0.0001365175566012312,0.0005460695634356093,0,0,0,8,0.9702989999999999,0.03734254504647092
33,2,0.013648052269842307,0.9750377571048138,0.00013151147048991348,1,0.013648052269842307,1,0.00013151147048991348,0,0,200,100,0.0001378456982644354,0.0005513827864280483,0,0,0,7,0.9702989999999999,0.03734254504647092
34,2,0.013780807405925523,0.9748999114065493,0.0001327551360832159,1,0.013780807405925523,1,0.0001327551360832159,0,0,200,100,0.00027699460510115486,0.0004189380500420462,0,0,0,6,0.9702989999999999,0.03734254504647092
35,2,0.013914817266929594,0.9746229168014482,0.00013400986100407103,1,0.013914817266929594,1,0.00013400986100407103,0,0,200,100,0.00028106629138960343,0.0004216338985083083,0,0,0,5,0.9702989999999999,0.03734254504647092
36,2,0.01405009299680745,0.9743418505100586,0.000135275729877855,1,0.01405009299680745,1,0.000135275729877855,0,0,200,100,0.00028381252285004504,0.00042571912888930653,0,0,0,4,0.9702989999999999,0.03734254504647092
